credit_score,first_payment_date,first_time_homebuyer_flag,maturity_date,msa,mi_percentage,number_of_units,occupancy_status,original_cltv,original_dti,original_upb,original_ltv,original_interest_rate,channel,prepayment_penalty_mortgage,amortization_type,property_state,property_type,postal_code,loan_sequence_number,loan_purpose,original_loan_term,number_of_borrowers,seller_name,servicer_name,pre_relief_refinance_loan_sequence_number,special_eligibility_program,relief_refinance_indicator,property_valuation_method,interest_only_indicator,loan_duration_years,loan_term_category,credit_risk_category,dti_risk_category,ltv_risk_category,cltv_risk_category,combined_risk_indicator,total_months_observed,months_delinquent,months_seriously_delinquent,maximum_delinquency_status,latest_upb,ever_delinquent_flag,ever_seriously_delinquent_flag,delinquency_rate,serious_delinquency_rate,loan_balance_status
807.0,2020-10-01,N,2040-09-01,15764,0,1,P,49,27,189000,49,2.875,R,N,FRM,MA,SF,019,F20Q30559286,N,240,1,NEWREZ LLC,N,,N,1,N,9999,19.92,Medium-Term,Excellent,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,67,0,0,0.0,113040.38,0,0,0.0,0.0,Active Balance
782.0,2020-09-01,N,2050-08-01,,0,1,P,47,37,230000,47,3.25,C,N,FRM,TN,PU,385,F20Q30559420,P,360,1,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,29.91,Long-Term,Very Good,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,68,0,0,0.0,196380.04,0,0,0.0,0.0,Active Balance
699.0,2020-10-01,N,2050-09-01,26140,0,1,P,80,43,120000,80,3.125,R,N,FRM,FL,SF,344,F20Q30559566,C,360,2,OTHER,N,,N,2,N,9999,29.92,Long-Term,Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,67,0,0,0.0,105263.91,0,0,0.0,0.0,Active Balance
706.0,2020-09-01,N,2050-08-01,29820,12,1,P,82,21,225000,82,3.0,C,N,FRM,NV,PU,891,F20Q30559830,N,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,18,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
762.0,2020-09-01,Y,2050-08-01,37340,30,1,P,95,46,251000,95,2.99,C,N,FRM,FL,PU,329,F20Q30559965,P,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Very Good,Very High DTI,High LTV,High CLTV,High Risk Indicators,68,0,0,0.0,219324.73,0,0,0.0,0.0,Active Balance
751.0,2020-09-01,Y,2050-08-01,38300,30,1,P,95,20,337000,95,3.0,C,N,FRM,PA,SF,160,F20Q30560040,P,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Very Good,Low DTI,High LTV,High CLTV,Moderate Risk Indicators,68,0,0,0.0,295012.26,0,0,0.0,0.0,Active Balance
756.0,2020-10-01,Y,2050-09-01,40900,30,1,P,95,35,442000,95,3.125,R,N,FRM,CA,SF,957,F20Q30560109,P,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.92,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,67,0,0,0.0,386844.1,0,0,0.0,0.0,Active Balance
770.0,2020-10-01,N,2050-09-01,17140,30,1,P,95,36,427000,95,2.75,C,N,FRM,KY,PU,410,F20Q30560174,P,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.92,Long-Term,Very Good,High DTI,High LTV,High CLTV,High Risk Indicators,67,0,0,0.0,370855.54,0,0,0.0,0.0,Active Balance
801.0,2020-10-01,N,2050-09-01,30780,30,1,P,95,41,244000,95,3.0,C,N,FRM,AR,SF,720,F20Q30560290,P,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.92,Long-Term,Excellent,High DTI,High LTV,High CLTV,High Risk Indicators,6,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
749.0,2020-10-01,Y,2050-09-01,29820,30,1,P,95,32,285000,95,3.125,R,N,FRM,NV,PU,891,F20Q30560308,P,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.92,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,67,0,0,0.0,250577.52,0,0,0.0,0.0,Active Balance
714.0,2020-10-01,N,2050-09-01,,30,1,P,95,43,363000,95,2.75,C,N,FRM,TN,SF,378,F20Q30560353,P,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.92,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,67,0,0,0.0,313345.99,0,0,0.0,0.0,Active Balance
759.0,2020-09-01,Y,2050-08-01,,30,1,P,95,23,197000,95,2.875,C,N,FRM,OH,SF,446,F20Q30560596,P,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,68,0,0,0.0,168104.93,0,0,0.0,0.0,Active Balance
795.0,2020-10-01,N,2050-09-01,43620,0,1,P,59,24,188000,59,2.625,C,N,FRM,SD,SF,571,F20Q30560701,N,360,1,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,29.92,Long-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,67,0,0,0.0,142751.8,0,0,0.0,0.0,Active Balance
807.0,2020-10-01,N,2040-09-01,23224,0,1,P,29,39,190000,29,2.875,R,N,FRM,MD,SF,208,F20Q30560713,N,240,2,"WELLS FARGO BANK, N.A.",N,H,N,1,N,9999,19.92,Medium-Term,Excellent,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,67,0,0,0.0,148103.95,0,0,0.0,0.0,Active Balance
654.0,2020-10-01,Y,2050-09-01,19124,30,1,P,95,34,180000,95,3.0,R,N,FRM,TX,SF,752,F20Q30560761,P,360,2,"WELLS FARGO BANK, N.A.",N,H,N,2,N,9999,29.92,Long-Term,Fair,Moderate DTI,High LTV,High CLTV,High Risk Indicators,67,7,3,5.0,157657.75,1,1,0.1045,0.0448,Active Balance
698.0,2020-10-01,N,2050-09-01,39300,0,1,P,60,35,210000,60,2.875,B,N,FRM,MA,SF,027,F20Q30560964,N,360,1,NEWREZ LLC,N,,N,1,N,9999,29.92,Long-Term,Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,67,0,0,0.0,162839.78,0,0,0.0,0.0,Active Balance
792.0,2020-09-01,N,2048-08-01,26420,30,1,P,93,32,275000,93,2.75,C,N,FRM,TX,PU,774,F20Q30561414,N,336,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,27.92,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,68,0,0,0.0,217678.05,0,0,0.0,0.0,Active Balance
785.0,2020-09-01,N,2050-08-01,47894,0,1,P,75,17,645000,75,3.125,C,N,FRM,VA,SF,222,F20Q30561529,N,360,2,"WELLS FARGO BANK, N.A.",Y,,N,1,N,9999,29.91,Long-Term,Very Good,Low DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,68,0,0,0.0,565812.01,0,0,0.0,0.0,Active Balance
672.0,2020-10-01,N,2050-09-01,,0,1,P,80,38,300000,80,3.125,R,N,FRM,NM,PU,882,F20Q30561603,P,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.92,Long-Term,Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,67,0,0,0.0,263168.03,0,0,0.0,0.0,Active Balance
793.0,2020-10-01,N,2050-09-01,38060,0,1,P,51,29,232000,51,2.75,C,N,FRM,AZ,PU,853,F20Q30561635,N,360,2,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,29.92,Long-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,59,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
780.0,2020-10-01,N,2045-09-01,46060,0,1,P,61,35,168000,61,3.0,C,N,FRM,AZ,PU,856,F20Q30561649,N,300,2,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,24.92,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,67,0,0,0.0,140530.23,0,0,0.0,0.0,Active Balance
784.0,2020-10-01,N,2045-09-01,36260,0,1,P,76,27,273000,76,2.875,C,N,FRM,UT,SF,840,F20Q30561654,N,300,2,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,24.92,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,18,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
769.0,2020-10-01,N,2050-09-01,42020,0,1,S,71,36,690000,71,3.125,C,N,FRM,CA,SF,934,F20Q30561745,P,360,2,OTHER,Y,,N,1,N,9999,29.92,Long-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,67,0,0,0.0,605287.22,0,0,0.0,0.0,Active Balance
765.0,2020-10-01,N,2035-09-01,16700,0,1,P,56,27,121000,56,2.5,R,N,FRM,SC,PU,294,F20Q30561809,N,180,2,OTHER,N,,N,1,N,9999,14.92,Short-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,10,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
719.0,2020-10-01,N,2050-09-01,39900,25,1,P,89,24,374000,89,3.375,R,N,FRM,NV,SF,894,F20Q30561918,N,360,1,OTHER,N,,N,1,N,9999,29.92,Long-Term,Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,67,0,0,0.0,314024.06,0,0,0.0,0.0,Active Balance
768.0,2020-10-01,N,2035-09-01,12940,0,1,P,63,30,213000,63,3.5,R,N,FRM,LA,PU,708,F20Q30562029,P,180,2,OTHER,N,,N,2,N,9999,14.92,Short-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,67,0,0,0.0,106616.57,0,0,0.0,0.0,Active Balance
722.0,2020-10-01,N,2035-09-01,,0,1,P,75,37,95000,75,3.25,R,N,FRM,CT,SF,067,F20Q30562053,C,180,1,"QUICKEN LOANS, LLC",N,,N,2,N,9999,14.92,Short-Term,Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,67,0,0,0.0,64541.19,0,0,0.0,0.0,Active Balance
704.0,2020-10-01,Y,2050-09-01,22744,25,1,P,90,37,449000,90,3.375,C,N,FRM,FL,PU,333,F20Q30562114,P,360,1,OTHER,N,,N,2,N,9999,29.92,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,53,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
802.0,2020-10-01,Y,2050-09-01,45294,25,1,P,90,46,328000,90,3.125,C,N,FRM,FL,SF,336,F20Q30562138,P,360,2,OTHER,N,,N,2,N,9999,29.92,Long-Term,Excellent,Very High DTI,High LTV,High CLTV,High Risk Indicators,67,0,0,0.0,281459.57,0,0,0.0,0.0,Active Balance
817.0,2020-10-01,N,2050-09-01,,0,1,P,72,50,191000,72,2.99,R,N,FRM,IL,SF,622,F20Q30562424,N,360,2,"QUICKEN LOANS, LLC",N,,N,1,N,9999,29.92,Long-Term,Excellent,Very High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,12,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
777.0,2020-10-01,Y,2049-09-01,15804,30,1,P,95,24,147000,95,3.279,B,N,FRM,NJ,SF,081,F20Q30562541,P,348,1,"QUICKEN LOANS, LLC",N,,N,2,N,9999,28.92,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,14,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
816.0,2020-10-01,N,2035-09-01,41884,0,1,P,37,37,596000,37,2.5,B,N,FRM,CA,SF,940,F20Q30562567,N,180,2,"QUICKEN LOANS, LLC",Y,,N,2,N,9999,14.92,Short-Term,Excellent,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,7,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
732.0,2020-10-01,N,2050-09-01,47894,0,1,P,80,42,274000,80,2.99,R,N,FRM,VA,CO,220,F20Q30562697,N,360,1,"QUICKEN LOANS, LLC",N,,N,1,N,9999,29.92,Long-Term,Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,67,0,0,0.0,239812.62,0,0,0.0,0.0,Active Balance
740.0,2020-10-01,N,2035-09-01,35614,0,2,P,34,35,173000,34,2.75,R,N,FRM,NJ,SF,070,F20Q30562711,C,180,1,"QUICKEN LOANS, LLC",N,,N,2,N,9999,14.92,Short-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,21,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
778.0,2020-10-01,N,2049-09-01,39580,0,1,P,39,44,233000,39,2.958,B,N,FRM,NC,PU,275,F20Q30562798,C,348,2,"QUICKEN LOANS, LLC",N,,N,1,N,9999,28.92,Long-Term,Very Good,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,67,0,0,0.0,202671.88,0,0,0.0,0.0,Active Balance
801.0,2020-10-01,N,2050-09-01,31084,0,1,P,67,23,536000,67,2.875,B,N,FRM,CA,SF,911,F20Q30562874,N,360,2,"QUICKEN LOANS, LLC",Y,,N,1,N,9999,29.92,Long-Term,Excellent,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,67,0,0,0.0,457721.3,0,0,0.0,0.0,Active Balance
782.0,2020-10-01,N,2035-09-01,38860,0,1,P,60,26,168000,60,3.0,R,N,FRM,ME,SF,040,F20Q30563041,N,180,2,OTHER,N,,N,2,N,9999,14.92,Short-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,67,0,0,0.0,100141.76,0,0,0.0,0.0,Active Balance
762.0,2020-10-01,N,2035-09-01,16984,12,1,P,86,34,206000,86,3.25,R,N,FRM,IL,SF,604,F20Q30563280,N,180,2,"QUICKEN LOANS, LLC",N,,N,2,N,9999,14.92,Short-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,67,0,0,0.0,140391.64,0,0,0.0,0.0,Active Balance
787.0,2020-10-01,N,2035-09-01,34980,0,1,P,38,7,564000,38,2.375,R,N,FRM,TN,SF,371,F20Q30563476,N,180,1,"QUICKEN LOANS, LLC",Y,,N,2,N,9999,14.92,Short-Term,Very Good,Low DTI,Low LTV,Low CLTV,Lower Risk Indicators,67,0,0,0.0,379745.29,0,0,0.0,0.0,Active Balance
703.0,2020-09-01,N,2050-08-01,16984,12,1,P,84,39,284000,84,2.99,R,N,FRM,IL,SF,601,F20Q30563574,N,360,1,"QUICKEN LOANS, LLC",N,,N,1,N,9999,29.91,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,68,0,0,0.0,248187.48,0,0,0.0,0.0,Active Balance
783.0,2020-10-01,N,2050-09-01,28940,0,1,P,70,47,142000,70,2.99,R,N,FRM,TN,CO,379,F20Q30563650,C,360,1,"QUICKEN LOANS, LLC",N,,N,1,N,9999,29.92,Long-Term,Very Good,Very High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,37,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
755.0,2020-10-01,N,2050-09-01,24220,25,1,P,89,26,137000,89,2.99,R,N,FRM,MN,SF,567,F20Q30563673,N,360,1,"QUICKEN LOANS, LLC",N,,N,1,N,9999,29.92,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,67,0,0,0.0,118481.08,0,0,0.0,0.0,Active Balance
717.0,2020-10-01,N,2050-09-01,45300,0,1,P,70,24,260000,70,3.5,R,N,FRM,FL,CO,336,F20Q30563724,N,360,2,"QUICKEN LOANS, LLC",N,,N,1,N,9999,29.92,Long-Term,Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,8,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
787.0,2020-10-01,N,2035-09-01,36740,0,1,P,69,24,352000,69,2.75,R,N,FRM,FL,PU,327,F20Q30563734,C,180,1,"QUICKEN LOANS, LLC",N,,N,1,N,9999,14.92,Short-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,15,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
786.0,2020-10-01,N,2035-09-01,40380,0,1,I,57,41,125000,57,3.375,R,N,FRM,NY,SF,146,F20Q30563855,C,180,1,"QUICKEN LOANS, LLC",N,,N,2,N,9999,14.92,Short-Term,Very Good,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,67,0,0,0.0,83852.99,0,0,0.0,0.0,Active Balance
711.0,2020-10-01,N,2050-09-01,35154,0,1,P,70,34,334000,70,2.99,R,N,FRM,NJ,SF,077,F20Q30563866,N,360,1,"QUICKEN LOANS, LLC",N,,N,1,N,9999,29.92,Long-Term,Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,33,3,1,3.0,0.0,1,1,0.0909,0.0303,Zero Balance
746.0,2020-10-01,N,2050-09-01,12260,0,1,P,36,29,70000,36,2.75,R,N,FRM,GA,PU,308,F20Q30563957,P,360,1,OTHER,N,,N,2,N,9999,29.92,Long-Term,Very Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,67,0,0,0.0,55990.34,0,0,0.0,0.0,Active Balance
744.0,2020-10-01,N,2050-09-01,38900,0,1,P,68,31,439000,68,2.99,R,N,FRM,OR,PU,970,F20Q30563988,N,360,1,OTHER,N,,N,1,N,9999,29.92,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,67,1,0,1.0,384727.79,1,0,0.0149,0.0,Active Balance
783.0,2020-09-01,N,2050-08-01,49620,0,1,P,78,21,424000,78,3.0,C,N,FRM,PA,PU,174,F20Q30564051,N,360,2,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,68,0,0,0.0,366565.12,0,0,0.0,0.0,Active Balance
745.0,2020-09-01,N,2050-08-01,28450,12,1,P,85,45,259000,85,2.875,C,N,FRM,WI,SF,531,F20Q30564053,P,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Very Good,High DTI,High LTV,High CLTV,High Risk Indicators,68,0,0,0.0,226261.72,0,0,0.0,0.0,Active Balance
737.0,2020-09-01,N,2050-08-01,19740,0,1,P,69,41,340000,69,3.0,C,N,FRM,CO,PU,801,F20Q30564062,N,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,20,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
784.0,2020-09-01,Y,2050-08-01,33874,12,1,P,85,39,268000,85,2.875,C,N,FRM,PA,SF,190,F20Q30564097,P,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Very Good,High DTI,High LTV,High CLTV,High Risk Indicators,61,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
730.0,2020-09-01,N,2050-08-01,35154,0,1,P,75,29,311000,75,2.875,C,N,FRM,NJ,SF,088,F20Q30564130,N,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,68,0,0,0.0,211274.77,0,0,0.0,0.0,Active Balance
807.0,2020-09-01,N,2050-08-01,19460,0,1,P,80,21,405000,80,3.0,C,N,FRM,AL,PU,356,F20Q30564162,N,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Excellent,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,68,0,0,0.0,354173.66,0,0,0.0,0.0,Active Balance
697.0,2020-09-01,N,2050-08-01,41180,12,1,P,85,24,238000,85,3.0,C,N,FRM,MO,SF,630,F20Q30564236,P,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,68,0,0,0.0,208251.01,0,0,0.0,0.0,Active Balance
755.0,2020-09-01,N,2050-08-01,13820,0,1,S,80,45,400000,80,3.0,C,N,FRM,AL,SF,351,F20Q30564446,P,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,68,0,0,0.0,349672.6,0,0,0.0,0.0,Active Balance
709.0,2020-10-01,N,2050-09-01,36084,0,1,P,31,45,280000,31,2.75,C,N,FRM,CA,SF,945,F20Q30564737,N,360,2,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,29.92,Long-Term,Good,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,67,0,0,0.0,243733.8,0,0,0.0,0.0,Active Balance
791.0,2020-09-01,N,2050-08-01,34980,0,1,P,68,33,415000,68,2.875,C,N,FRM,TN,SF,370,F20Q30564804,P,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,68,0,0,0.0,355053.89,0,0,0.0,0.0,Active Balance
816.0,2020-09-01,N,2050-08-01,12580,12,1,P,83,18,502000,83,3.125,C,N,FRM,MD,SF,210,F20Q30564816,N,360,2,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,29.91,Long-Term,Excellent,Low DTI,High LTV,High CLTV,Moderate Risk Indicators,68,0,0,0.0,440368.65,0,0,0.0,0.0,Active Balance
723.0,2020-10-01,N,2050-09-01,41940,0,1,P,53,35,632000,53,3.625,R,N,FRM,CA,SF,950,F20Q30564900,N,360,3,"WELLS FARGO BANK, N.A.",Y,,N,2,N,9999,29.92,Long-Term,Good,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,14,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
804.0,2020-10-01,N,2050-09-01,47894,0,1,P,57,26,565000,52,3.5,C,N,FRM,DC,SF,200,F20Q30564944,N,360,1,"WELLS FARGO BANK, N.A.",Y,,N,2,N,9999,29.92,Long-Term,Excellent,Moderate DTI,Low LTV,Low CLTV,Lower Risk Indicators,44,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
797.0,2020-10-01,N,2050-09-01,41740,0,1,P,78,33,702000,78,2.875,R,N,FRM,CA,CO,921,F20Q30564965,P,360,2,"WELLS FARGO BANK, N.A.",Y,,N,2,N,9999,29.92,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,67,0,0,0.0,612237.16,0,0,0.0,0.0,Active Balance
791.0,2020-10-01,Y,2050-09-01,35004,0,1,P,80,26,639000,80,2.875,R,N,FRM,NY,SF,119,F20Q30564978,P,360,1,"WELLS FARGO BANK, N.A.",Y,,N,2,N,9999,29.92,Long-Term,Very Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,67,0,0,0.0,556131.67,0,0,0.0,0.0,Active Balance
745.0,2020-10-01,N,2050-09-01,40900,0,1,P,74,40,510000,74,3.125,R,N,FRM,CA,SF,957,F20Q30565136,N,360,2,"WELLS FARGO BANK, N.A.",Y,,N,2,N,9999,29.92,Long-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,67,0,0,0.0,448755.16,0,0,0.0,0.0,Active Balance
784.0,2020-10-01,Y,2050-09-01,35154,25,1,P,86,23,511000,86,2.75,R,N,FRM,NJ,SF,088,F20Q30565161,P,360,2,"WELLS FARGO BANK, N.A.",Y,,N,2,N,9999,29.92,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,67,0,0,0.0,401292.11,0,0,0.0,0.0,Active Balance
794.0,2020-10-01,N,2040-09-01,,0,1,S,73,40,415000,73,2.5,C,N,FRM,MN,SF,565,F20Q30565213,N,240,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,19.92,Medium-Term,Very Good,High DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,67,0,0,0.0,320684.27,0,0,0.0,0.0,Active Balance
753.0,2020-10-01,N,2050-09-01,42644,12,1,P,81,29,538000,81,2.875,R,N,FRM,WA,PU,982,F20Q30565244,N,360,1,"LOANDEPOT.COM, LLC",Y,,N,1,N,9999,29.92,Long-Term,Very Good,Moderate DTI,High LTV,High CLTV,Moderate Risk Indicators,7,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
789.0,2020-10-01,N,2050-09-01,35154,0,1,P,52,38,258000,52,2.625,C,N,FRM,NJ,SF,087,F20Q30565371,N,360,1,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,29.92,Long-Term,Very Good,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,67,0,0,0.0,224534.47,0,0,0.0,0.0,Active Balance
786.0,2020-10-01,N,2050-09-01,35614,0,1,P,16,45,205000,16,3.375,R,N,FRM,NY,SF,108,F20Q30565406,N,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.92,Long-Term,Very Good,High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,67,0,0,0.0,159181.04,0,0,0.0,0.0,Active Balance
724.0,2020-10-01,Y,2050-09-01,,30,1,P,95,44,318000,95,3.25,R,N,FRM,MT,PU,597,F20Q30565646,P,360,1,"WELLS FARGO BANK, N.A.",N,H,N,2,N,9999,29.92,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,67,0,0,0.0,280501.56,0,0,0.0,0.0,Active Balance
682.0,2020-10-01,Y,2050-09-01,,25,1,P,96,36,278000,96,3.25,R,N,FRM,AK,SF,998,F20Q30565647,P,360,1,"WELLS FARGO BANK, N.A.",N,H,N,2,N,9999,29.92,Long-Term,Good,High DTI,High LTV,High CLTV,High Risk Indicators,46,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
640.0,2020-10-01,N,2050-09-01,38540,0,1,S,80,27,196000,80,3.5,C,N,FRM,ID,SF,832,F20Q30565798,P,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.92,Long-Term,Fair,Moderate DTI,Moderate LTV,Moderate CLTV,Moderate Risk Indicators,37,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
700.0,2020-10-01,N,2050-09-01,35154,0,1,P,79,31,185000,79,3.625,R,N,FRM,NJ,SF,080,F20Q30565833,N,360,1,"WELLS FARGO BANK, N.A.",N,,N,1,N,9999,29.92,Long-Term,Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,12,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
689.0,2020-09-01,N,2050-08-01,48424,0,1,P,72,35,164000,72,3.0,C,N,FRM,FL,PU,334,F20Q30565872,N,360,2,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Good,Moderate DTI,Moderate LTV,Moderate CLTV,Lower Risk Indicators,68,0,0,0.0,141581.76,0,0,0.0,0.0,Active Balance
800.0,2020-09-01,Y,2050-08-01,49180,25,1,P,90,47,159000,90,3.0,C,N,FRM,NC,SF,271,F20Q30566010,P,360,1,"WELLS FARGO BANK, N.A.",N,,N,2,N,9999,29.91,Long-Term,Excellent,Very High DTI,High LTV,High CLTV,High Risk Indicators,37,0,0,0.0,0.0,0,0,0.0,0.0,Zero Balance
801.0,2020-10-01,N,2050-09-01,41740,0,1,P,55,46,491000,55,2.625,C,N,FRM,CA,SF,921,F20Q30566327,N,360,2,"UNITED SHORE FINANCIAL SERVICES, LLC",N,,N,1,N,9999,29.92,Long-Term,Excellent,Very High DTI,Low LTV,Low CLTV,Moderate Risk Indicators,67,0,0,0.0,426100.2,0,0,0.0,0.0,Active Balance
